2010-01-01,9.139999999999999,6
2010-01-02,9.895227272727267,0
2010-01-03,8.48928571428572,0
2010-01-04,10.335862068965515,0
2010-01-05,10.328837209302323,0
2010-01-06,10.800769230769236,0
2010-01-07,10.24666666666667,0
2010-01-08,9.97,1
2010-01-09,10.65862745098039,0
2010-01-10,11.537435897435898,0
2010-01-11,9.74,1
2010-01-12,11.627142857142857,7
2010-01-13,9.511818181818182,11
2010-01-14,9.09297297297297,0
2010-01-15,9.710754716981134,0
2010-01-16,9.775937500000001,0
2010-01-17,7.801111111111112,36
2010-01-18,7.884347826086958,46
2010-01-19,6.072962962962965,27
2010-01-20,6.617500000000001,32
2010-01-21,5.473478260869564,23
2010-01-22,4.614117647058824,17
2010-01-23,5.547499999999999,4
2010-01-24,5.5175,4
2010-01-25,5.665,6
2010-01-26,8.005454545454546,11
2010-01-27,5.24,2
2010-01-28,7.648913043478261,0
2010-01-29,9.48,1
2010-01-30,8.275,2
2010-01-31,6.652195121951221,0
2010-02-01,8.215090909090907,0
2010-02-02,8.605135135135134,0
2010-02-03,8.893999999999997,0
2010-02-04,8.602,10
2010-02-05,8.216969696969697,33
2010-02-06,8.664375000000001,16
2010-02-07,6.42675675675676,0
2010-02-08,6.91,1
2010-02-09,5.878666666666665,15
2010-02-10,6.314186046511626,0
2010-02-11,7.0200000000000005,0
2010-02-12,10.466666666666667,6
2010-02-13,11.30965517241379,0
2010-02-14,11.345999999999993,0
2010-02-15,12.293488372093023,0
2010-02-16,12.857924528301888,0
2010-02-17,12.66666666666667,0
2010-02-18,11.854399999999996,0
2010-02-19,8.484285714285713,7
2010-02-20,9.22,1
2010-02-21,8.396666666666667,3
2010-02-22,6.51413043478261,0
2010-02-23,6.413529411764706,17
2010-02-24,7.456153846153847,13
2010-02-25,9.55,1
2010-02-26,9.187058823529414,17
2010-02-27,7.7844,25
2010-02-28,10.017619047619048,0
2010-03-01,10.326363636363634,0
2010-03-02,8.385,8
2010-03-03,7.354117647058826,17
2010-03-04,5.481525423728813,0
2010-03-05,6.833392857142855,0
2010-03-06,6.712857142857144,7
2010-03-07,3.11,1
2010-03-08,6.89,1
2010-03-09,7.25,1
2010-03-10,5.378444444444447,0
2010-03-11,7.703720930232559,0
2010-03-12,7.172,10
2010-03-13,6.368985507246377,0
2010-03-14,7.723157894736842,0
2010-03-15,11.991896551724132,0
2010-03-16,14.025272727272739,0
2010-03-17,15.088181818181818,0
2010-03-18,13.195538461538462,0
2010-03-19,12.999285714285715,0
2010-03-20,13.141590909090915,0
2010-03-21,12.962599999999998,0
2010-03-22,12.160851063829783,0
2010-03-23,12.481296296296291,0
2010-03-24,10.41,1
2010-03-25,9.97,1
2010-03-26,9.299610389610397,0
2010-03-27,11.181428571428567,0
2010-03-28,13.726458333333335,0
2010-03-29,11.59,1
2010-03-30,6.445,2
2010-03-31,7.083333333333333,3
2010-04-01,8.216666666666667,3
2010-04-02,6.955714285714286,7
2010-04-03,8.175666666666668,0
2010-04-04,6.12,9
2010-04-05,8.078000000000001,10
2010-04-06,9.301400000000001,0
2010-04-07,12.41169491525424,0
2010-04-08,13.450757575757573,0
2010-04-09,13.465744680851058,0
2010-04-10,10.726909090909095,0
2010-04-11,8.879375,16
2010-04-12,8.900476190476192,21
2010-04-13,9.312166666666666,0
2010-04-14,10.82107692307692,0
2010-04-15,12.814590163934415,0
2010-04-16,12.78460317460316,0
2010-04-17,14.13407407407408,0
2010-04-18,15.791923076923073,0
2010-04-19,14.431219512195124,0
2010-04-20,10.003571428571428,14
2010-04-21,6.716923076923077,13
2010-04-22,8.238333333333333,6
2010-04-23,12.141228070175435,0
2010-04-24,13.941857142857137,0
2010-04-25,15.890909090909094,0
2010-04-26,15.35,1
2010-04-27,11.815000000000001,2
2010-04-28,6.8475,4
2010-04-29,7.878305084745761,0
2010-04-30,10.617258064516136,0
2010-05-01,12.548490566037735,0
2010-05-02,14.778333333333327,0
2010-05-03,16.95587301587301,0
2010-05-04,16.62147540983607,0
2010-05-05,14.34927272727273,0
2010-05-06,13.204675324675328,0
2010-05-07,16.159473684210532,0
2010-05-08,14.206037735849067,0
2010-05-09,10.44,1
2010-05-10,10.2375,4
2010-05-11,9.951632653061221,0
2010-05-12,16.01,1
2010-05-13,16.868113207547175,0
2010-05-14,16.956615384615393,0
2010-05-15,18.110701754385968,0
2010-05-16,16.894117647058838,0
2010-05-17,11.436666666666667,6
2010-05-18,13.301250000000003,8
2010-05-19,10.105,2
2010-05-20,16.445098039215697,0
2010-05-21,12.587812500000007,0
2010-05-22,10.002500000000001,0
2010-05-23,9.98,1
2010-05-24,11.4945652173913,0
2010-05-25,11.615,6
2010-05-26,9.105,2
2010-05-27,9.555833333333332,12
2010-05-28,12.685399999999998,0
2010-05-29,16.31784313725489,0
2010-05-30,19.29314814814815,0
2010-05-31,18.550638297872343,0
2010-06-01,17.732222222222216,0
2010-06-02,19.218688524590153,0
2010-06-03,20.409464285714282,0
2010-06-04,14.29,1
2010-06-05,22.765517241379317,0
2010-06-06,23.12444444444444,0
2010-06-07,21.03913043478261,0
2010-06-08,20.253255813953487,0
2010-06-09,17.72244444444445,0
2010-06-10,16.246,0
2010-06-11,17.533012048192774,0
2010-06-12,18.841296296296296,0
2010-06-13,21.800652173913043,0
2010-06-14,23.40203389830508,0
2010-06-15,19.951694915254237,0
2010-06-16,18.393518518518523,0
2010-06-17,19.593636363636374,0
2010-06-18,18.554084507042248,0
2010-06-19,17.040410958904094,0
2010-06-20,18.260555555555555,0
2010-06-21,19.322666666666656,0
