19.97,249
17.81,249
18.62,249
16.13,248
14.98,248
12.52,248
22.04,247
11.74,247
11.57,247
12.86,246
17.59,246
14.63,245
11.47,244
17.31,244
15.5,243
16.64,243
14.68,243
12.72,243
15.81,243
12.42,242
17.95,242
16.57,242
16.4,241
15.97,241
20.52,241
10.39,241
17.28,241
19.49,240
17.84,240
12.95,240
22.03,240
12.54,239
18.45,239
13.48,239
13.56,239
8.84,239
15.46,239
14.17,239
12.68,238
19.43,238
17.11,238
12.55,238
13.39,238
19.13,236
13.66,236
14.62,236
23.09,236
13.02,236
21.25,236
15.65,236
15.78,235
19.05,235
18.12,235
17.75,235
14.21,234
22.71,233
12.58,233
13.2,233
23.06,232
16.97,232
15.92,232
16.54,232
20.86,232
12.78,232
16.92,231
12.31,231
16.88,231
17.69,231
15.53,231
18.41,230
18.38,230
18.03,230
12.94,229
17.98,229
22.17,229
12.03,229
12.38,228
16.22,228
14.1,228
16.11,227
12.63,227
16.86,227
20.37,227
13.47,226
12.44,226
17.72,226
17.26,225
16.83,225
11.56,225
12.3,224
19.32,224
13.06,224
16.59,224
20.1,224
19.35,223
19.76,223
15.83,223
11.71,222
12.9,222
13.9,222
21.71,222
22.14,222
16.98,222
21.19,221
14.02,221
13.09,220
21.44,220
18.34,220
17.44,220
19.62,220
16.23,220
14.57,219
18.96,219
14.41,219
13.45,219
18.72,218
21.98,218
19.06,218
14.69,218
13.95,217
12.62,217
20.32,217
15.22,217
21.73,216
11.78,216
18.1,216
18.44,216
21.17,215
17.62,215
13.74,215
14.86,214
19.81,214
19.14,214
13.44,214
26.18,213
18.61,213
11.93,213
13.83,212
15.32,212
12.7,212
12.96,212
17.22,211
13.28,211
14.34,211
21.92,211
18.78,210
14.53,210
15.03,210
16.35,210
19.39,210
11.68,210
13.78,209
12.51,209
16.94,209
13.0,209
14.79,208
15.13,208
17.14,208
13.01,208
19.47,208
14.24,207
23.73,207
18.01,207
16.04,206
20.51,206
11.96,206
10.37,206
19.57,205
15.84,205
14.94,204
8.07,204
17.76,204
17.86,204
13.42,204
11.17,203
13.62,203
22.34,203
19.92,203
18.97,203
18.35,203
10.59,203
13.97,203
13.13,202
16.45,202
9.49,202
15.19,202
15.93,202
14.75,201
20.01,201
23.1,201
17.4,200
9.41,200
13.04,200
10.45,200
13.38,200
23.4,199
19.68,199
15.52,199
14.12,198
13.55,198
10.72,198
13.89,197
17.68,197
14.39,197
19.04,197
11.99,197
22.82,197
8.26,197
15.55,197
11.59,197
21.69,196
13.35,196
18.06,196
12.18,195
10.85,195
12.11,195
24.62,194
14.77,194
17.21,194
13.33,194
15.82,193
14.82,193
19.82,193
13.79,192
18.46,192
23.82,192
23.21,192
14.3,191
21.84,191
16.03,191
12.87,191
14.78,191
20.7,190
18.67,190
14.97,190
11.53,189
21.16,189
16.91,189
20.55,189
17.38,189
10.67,189
10.57,188
15.0,188
14.91,188
12.66,188
13.54,188
17.43,188
24.13,187
24.19,187
18.28,187
20.97,187
18.25,187
26.86,186
14.66,186
15.69,186
15.66,186
20.67,186
22.83,186
23.97,185
15.76,185
13.76,185
10.08,185
15.02,185
27.96,185
20.07,185
14.56,184
13.8,184
11.26,184
16.48,184
17.97,183
21.34,183
15.67,183
11.08,183
15.47,183
16.72,183
11.33,183
13.4,182
17.01,182
17.53,182
11.02,182
19.01,181
22.57,181
17.99,181
23.54,181
14.55,180
17.64,180
11.48,180
18.69,180
14.48,180
12.91,180
18.98,180
15.43,180
11.76,180
18.74,180
22.65,180
19.41,180
13.32,180
11.39,180
16.53,180
22.96,179
15.28,179
16.82,179
10.87,179
22.3,179
16.77,178
11.37,178
17.41,178
17.63,178
20.19,178
16.29,177
11.38,177
11.16,177
15.85,177
11.98,177
19.23,176
15.37,176
18.66,176
15.33,175
14.42,175
16.5,175
18.4,175
18.16,175
17.36,174
21.9,174
8.97,174
13.84,174
10.5,174
12.2,174
24.94,174
14.37,173
23.28,173
11.82,173
16.89,173
20.59,173
14.93,173
21.72,173
15.91,173
13.64,173
12.93,172
20.85,172
15.39,172
21.52,172
20.83,172
22.48,172
19.74,171
23.19,171
17.61,171
16.33,171
13.52,171
20.39,171
22.5,170
11.43,170
12.32,170
26.68,170
20.65,170
24.78,170
22.95,170
15.77,170
25.57,169
24.59,168
12.48,168
20.77,168
16.08,168
23.64,168
16.42,168
13.51,167
20.2,167
16.51,167
11.19,167
12.71,167
17.17,166
23.14,166
15.7,166
12.0,166
12.73,166
13.5,166
18.85,166
13.85,165
14.11,165
10.23,165
21.11,165
21.07,164
10.49,164
11.24,164
14.65,164
23.5,164
16.34,164
17.46,164
13.34,164
20.36,164
17.57,163
22.2,163
19.42,163
22.23,163
21.77,162
26.79,162
20.6,162
14.4,162
13.61,162
11.63,162
9.5,162
13.98,162
14.0,162
21.54,161
23.6,161
11.21,161
24.55,161
17.66,161
20.71,160
16.56,160
13.88,160
14.31,160
23.16,160
10.98,159
8.31,159
20.05,159
22.79,159
28.58,159
12.46,159
11.46,159
19.15,159
11.73,159
19.7,158
15.71,158
20.26,158
18.26,158
15.54,158
10.71,158
15.63,158
20.21,157
13.1,157
17.45,157
10.74,157
14.22,157
20.4,157
21.38,156
12.19,156
19.09,155
28.65,155
13.21,155
17.82,155
13.87,155
24.51,155
23.78,155
16.01,154
18.54,154
17.2,154
17.32,154
8.9,154
20.66,153
11.88,153
15.25,153
17.73,153
11.22,153
10.86,153
18.64,152
15.1,152
23.51,152
13.92,152
15.88,152
14.87,151
23.57,151
23.3,151
12.97,151
20.62,151
12.13,150
18.19,150
22.31,150
19.18,150
14.07,150
21.14,149
25.76,149
21.33,149
18.89,149
11.27,149
12.98,149
19.71,148
14.01,148
9.73,148
10.01,148
19.17,148
10.26,148
12.41,148
20.24,147
11.03,147
18.63,147
19.27,147
12.61,146
11.15,146
21.13,146
18.47,145
17.9,145
15.09,145
24.36,145
15.35,145
20.29,145
26.61,145
19.6,145
20.06,145
20.94,144
12.64,144
18.79,144
22.49,144
15.34,144
17.89,144
19.59,143
22.97,143
24.93,142
11.45,142
15.41,142
19.53,142
23.69,142
16.67,142
16.38,141
11.87,141
11.36,141
19.28,141
18.87,140
19.0,140
22.0,140
11.66,140
12.24,140
13.49,139
20.5,139
17.74,139
12.84,138
22.08,138
12.28,138
24.27,138
11.62,138
10.12,138
21.43,138
20.87,137
21.21,137
13.86,137
13.99,137
19.36,137
8.72,137
11.29,136
21.3,136
14.83,136
15.98,136
14.85,136
11.1,135
15.8,135
22.9,135
12.69,135
16.61,135
21.61,134
12.82,134
11.09,134
24.92,134
24.11,134
25.35,133
22.43,133
10.18,133
22.55,133
20.53,133
27.94,132
13.67,132
21.74,132
12.22,132
10.54,131
10.44,131
16.95,131
12.4,131
10.78,131
22.02,131
21.42,130
14.26,130
11.52,129
19.12,129
11.05,129
16.09,129
22.37,129
14.05,128
10.35,128
22.85,128
9.33,128
11.18,128
21.4,128
20.16,128
8.48,128
25.82,128
16.7,128
19.67,127
21.46,127
9.07,127
13.57,127
19.24,127
15.89,127
8.76,126
10.07,126
22.76,126
17.07,126
17.27,126
21.41,126
9.47,126
24.03,125
19.08,125
12.45,125
12.53,125
14.58,124
15.18,124
11.86,124
12.99,123
9.3,123
10.77,123
9.97,123
11.67,123
15.6,123
11.7,123
9.74,123
8.83,122
12.5,122
18.24,122
21.01,122
20.12,122
12.6,122
17.55,121
22.56,121
20.3,121
15.36,121
8.78,121
25.55,120
14.45,120
19.5,120
26.96,120
23.56,120
12.17,120
12.92,120
16.6,120
13.77,120
10.95,120
17.83,120
22.27,119
20.48,119
19.72,119
11.44,119
23.76,119
21.66,119
18.17,119
22.86,119
17.19,118
13.94,118
24.23,118
15.2,118
14.54,117
10.75,116
19.86,116
18.92,116
20.46,115
20.13,115
20.73,115
18.27,115
11.23,115
8.81,115
12.88,115
15.12,115
10.88,114
23.13,114
12.29,114
23.18,114
10.29,113
23.62,113
9.59,113
24.87,113
15.11,113
14.25,112
20.84,112
19.66,112
22.32,112
18.7,112
16.27,112
21.94,112
21.55,112
10.66,112
19.73,112
20.98,112
20.81,111
22.8,111
18.07,111
19.3,111
10.62,111
22.11,111
22.47,110
18.08,110
10.27,110
9.95,110
21.37,110
14.44,110
12.21,110
8.66,110
20.0,110
22.52,110
11.97,110
16.68,110
23.36,109
25.66,109
15.62,109
14.09,109
26.48,109
22.35,108
10.56,108
21.57,108
16.25,108
22.53,108
16.3,108
22.24,107
15.94,107
9.42,107
16.21,107
19.65,107
17.65,107
10.7,106
20.56,106
18.75,106
16.43,106
15.57,106
18.02,106
10.0,106
19.77,106
10.36,106
21.48,105
13.53,105
22.67,105
11.69,105
18.58,104
22.26,104
20.82,104
9.62,104
10.79,104
12.16,104
16.87,104
14.13,104
19.03,104
17.04,104
12.56,104
10.42,104
22.25,104
21.5,104
7.75,103
9.29,103
22.18,103
11.31,103
9.85,103
23.8,103
20.99,103
17.39,103
11.32,102
12.25,102
20.17,102
10.82,102
24.01,102
24.84,102
10.4,102
8.57,101
20.38,101
14.19,101
9.67,101
11.41,101
15.61,101
18.04,101
9.1,101
12.26,101
17.25,101
10.83,100
24.86,100
19.21,100
12.27,100
13.12,100
20.47,100
13.08,99
8.04,99
9.94,99
9.7,99
20.72,99
25.85,99
12.39,99
12.08,98
8.71,98
10.68,98
11.85,98
15.87,98
25.59,98
22.99,98
19.9,98
17.24,98
9.24,98
21.49,97
6.41,97
14.84,97
12.49,97
25.23,97
11.55,97
11.65,96
26.46,96
19.83,96
18.51,96
12.47,95
10.63,95
20.08,95
13.27,95
12.75,95
26.89,95
16.46,95
24.12,95
20.09,94
18.31,94
19.87,94
25.74,94
9.26,94
22.36,94
20.25,94
24.98,94
16.78,94
21.03,93
16.9,93
22.64,93
9.35,93
20.57,93
20.89,93
24.17,93
21.35,93
10.53,93
17.09,93
23.65,93
8.51,92
15.29,92
24.14,92
10.13,92
7.74,92
9.22,91
22.92,91
19.94,91
20.22,91
19.98,91
7.23,91
11.13,91
10.91,91
7.88,90
25.67,90
24.82,90
17.58,90
18.86,90
11.83,90
10.73,90
17.88,90
15.95,90
27.44,90
26.33,90
9.28,89
11.01,89
20.11,89
24.41,89
11.6,89
20.69,89
24.35,88
10.8,88
22.05,88
22.63,88
12.02,88
21.29,88
10.94,87
23.01,87
24.04,87
10.61,87
10.46,87
11.14,87
25.25,87
9.68,86
25.29,86
11.77,86
11.61,86
24.26,86
19.93,86
9.18,86
18.43,85
14.88,85
13.81,85
22.61,85
26.74,85
16.32,85
10.06,85
19.8,85
16.63,85
22.94,85
12.04,85
10.76,85
8.3,85
12.01,85
22.07,85
22.87,85
10.64,85
9.58,85
14.5,85
23.49,85
20.04,84
12.43,84
24.97,84
10.9,84
24.44,84
23.98,84
21.36,84
8.92,84
27.35,84
26.95,83
11.25,83
16.52,83
27.87,83
22.46,83
11.84,83
5.46,83
18.14,83
21.97,83
17.54,82
19.61,82
22.44,82
7.91,82
22.66,82
7.66,82
23.72,82
8.42,81
7.78,81
30.13,81
19.44,81
20.41,81
30.65,81
18.91,81
21.05,81
23.61,81
8.38,81
16.99,80
17.79,80
14.89,80
9.89,80
22.51,80
20.23,80
26.3,80
21.06,80
18.56,80
18.83,80
26.17,80
21.47,79
25.68,79
24.07,79
23.75,79
8.08,79
24.68,79
16.17,79
19.45,79
20.74,78
24.15,78
19.79,78
24.81,78
20.45,78
10.97,78
29.68,78
15.05,78
9.11,78
24.21,78
9.15,78
15.96,78
17.85,78
11.35,78
11.89,78
9.96,77
12.07,77
10.3,77
8.99,77
24.52,77
8.43,77
20.76,77
11.0,77
22.38,77
12.15,77
10.51,77
11.49,77
7.17,77
22.73,76
21.02,76
23.84,76
10.25,76
23.15,76
10.81,76
6.58,76
25.98,76
24.89,76
21.81,76
21.56,76
22.29,75
25.64,75
11.28,75
16.79,75
8.49,75
24.45,75
9.64,75
8.68,75
16.69,75
17.87,75
17.1,75
24.88,75
10.16,75
23.07,75
27.43,74
23.34,74
22.81,74
5.5,74
17.91,74
19.69,74
19.63,74
25.14,73
7.49,73
18.88,73
8.94,73
12.37,73
21.75,73
18.09,73
5.74,73
8.88,73
23.27,73
10.05,73
23.63,73
28.88,73
18.6,72
23.53,72
16.71,72
10.34,72
13.31,72
8.23,72
21.6,72
9.91,72
10.65,72
10.14,72
9.77,72
14.81,72
10.15,71
25.49,71
26.25,71
21.89,71
9.36,71
8.21,71
6.54,71
20.31,71
25.24,71
9.38,71
15.23,70
9.55,70
16.58,70
23.35,70
8.24,70
22.1,70
19.02,70
18.57,70
21.65,70
10.43,70
18.5,70
9.03,70
10.96,70
17.33,70
9.23,70
10.17,70
25.03,70
5.92,70
28.31,69
8.47,69
28.79,69
12.06,69
21.09,69
10.55,69
8.8,69
7.84,69
23.22,69
8.54,68
5.1,68
26.94,68
26.92,68
11.54,68
20.35,68
22.41,68
22.75,68
10.89,68
16.24,68
7.63,68
17.48,68
21.76,68
9.92,67
22.84,67
25.61,67
24.37,67
9.84,67
10.28,67
18.37,67
20.33,67
19.58,67
6.15,67
22.09,67
11.42,67
6.56,67
10.52,67
8.29,66
9.12,66
25.77,66
25.65,66
10.21,66
24.54,66
24.74,66
20.78,66
21.27,65
27.14,65
10.6,65
9.72,65
11.81,65
19.25,65
30.18,65
9.71,65
24.64,65
7.59,65
23.24,65
21.95,65
10.41,64
9.37,64
22.12,64
24.47,64
19.85,64
12.33,64
10.22,64
4.74,64
11.06,64
21.86,64
26.23,63
27.11,63
20.79,63
17.15,63
25.31,63
24.34,63
5.78,63
9.02,63
16.84,63
22.33,63
11.5,62
7.69,62
24.08,62
9.86,62
9.32,62
20.68,62
17.35,62
20.43,62
11.75,62
25.63,62
26.54,62
19.96,62
21.59,62
8.41,61
22.39,61
7.46,61
18.32,61
28.15,61
26.44,60
7.16,60
9.82,60
19.4,60
24.31,60
9.51,60
11.51,60
25.8,60
21.31,60
21.58,60
29.5,60
17.02,60
18.42,60
9.01,60
17.94,60
33.38,60
7.89,60
9.17,60
8.13,60
12.65,60
29.39,59
23.03,59
6.33,59
25.54,59
21.67,59
25.86,59
25.27,59
7.18,59
22.69,59
21.08,59
21.93,58
8.37,58
9.31,58
27.65,58
23.91,58
18.68,57
9.09,57
22.7,57
9.8,57
23.42,57
4.91,57
9.53,57
19.78,57
7.07,57
20.93,57
10.11,57
18.77,57
19.37,56
23.45,56
24.18,56
21.87,56
8.55,56
5.34,56
23.46,56
27.47,56
5.84,56
10.33,56
24.57,56
26.43,56
14.96,56
7.47,55
8.86,55
9.6,55
21.2,55
10.48,55
8.28,55
4.42,55
25.1,55
19.55,55
28.01,55
21.45,55
23.33,54
12.34,54
22.91,54
6.4,54
14.51,54
8.77,54
8.91,54
12.05,54
27.31,54
10.38,54
22.59,54
22.77,54
23.66,54
27.41,54
8.5,54
21.23,54
8.18,53
6.89,53
21.64,53
25.56,53
24.3,53
21.24,53
25.06,53
25.47,53
25.84,53
9.21,53
25.52,53
9.48,53
21.04,52
7.32,52
24.85,52
9.05,52
20.02,52
7.31,52
7.57,52
22.58,52
7.27,52
9.81,51
9.19,51
28.3,51
24.25,51
6.85,51
9.79,51
9.43,51
25.4,51
9.45,51
21.15,51
27.86,51
7.94,50
9.76,50
24.69,50
22.4,50
6.05,50
25.0,50
6.07,50
24.5,50
23.74,50
7.98,49
10.1,49
9.78,49
31.28,49
8.73,49
22.15,49
7.39,49
19.26,49
6.73,49
24.6,49
23.38,49
9.4,49
7.29,49
8.12,49
9.63,49
11.94,49
11.07,49
23.17,49
10.84,49
6.49,49
27.75,49
29.16,49
9.65,48
10.69,48
26.0,48
23.12,48
21.1,48
25.43,48
24.71,48
22.28,48
9.69,48
23.95,48
21.79,48
22.62,48
28.06,48
10.03,47
8.63,47
9.98,47
25.28,47
8.46,47
9.16,47
11.11,47
24.77,47
10.09,47
25.11,47
8.0,47
24.66,47
27.66,47
29.25,47
23.31,47
28.52,46
30.93,46
7.96,46
21.28,46
7.0,46
24.61,46
7.72,46
6.61,46
8.98,46
21.8,46
10.93,46
25.19,46
27.3,46
9.88,45
8.34,45
24.22,45
9.83,45
31.77,45
7.53,45
7.67,45
26.28,45
21.62,45
25.58,45
28.29,45
29.51,45
3.72,45
26.15,45
7.14,45
8.35,45
24.99,45
9.2,44
8.89,44
9.61,44
30.29,44
7.61,44
6.21,44
23.04,44
24.06,44
9.44,44
24.28,44
24.43,44
6.39,44
8.36,44
10.92,44
5.52,43
32.4,43
9.99,43
22.93,43
10.2,43
20.49,43
22.45,43
24.83,43
26.09,43
24.63,43
23.77,43
8.05,43
10.19,43
6.53,43
9.54,43
23.2,42
24.48,42
8.44,42
8.45,42
22.01,42
10.99,42
7.19,42
24.1,42
25.72,42
22.72,42
9.39,42
24.16,42
22.6,42
23.87,41
5.57,41
30.96,41
10.24,41
7.73,41
6.48,41
27.08,41
22.22,41
7.01,41
9.04,41
28.34,41
8.03,41
8.53,41
7.09,41
24.67,41
9.0,41
11.58,41
28.64,41
10.32,41
8.93,41
7.1,41
26.97,40
5.12,40
19.11,40
27.54,40
6.72,40
23.0,40
24.73,40
25.02,40
25.88,40
5.2,40
26.72,40
8.19,39
24.79,39
27.07,39
8.2,39
25.97,39
9.25,39
21.68,39
17.52,39
8.25,39
29.77,39
29.74,39
24.02,39
25.36,39
23.26,39
20.92,39
26.76,39
7.9,39
7.7,39
9.66,38
7.38,38
8.64,38
4.47,38
6.87,38
20.9,38
26.82,38
25.26,38
8.27,38
4.16,38
24.09,38
20.58,38
9.46,38
22.19,38
9.52,38
20.28,38
6.2,38
22.06,38
23.83,38
21.82,37
18.59,37
6.69,37
27.59,37
29.67,37
27.58,37
25.53,37
23.25,37
6.23,37
25.18,37
23.96,37
25.95,37
25.6,37
26.13,37
6.5,36
27.91,36
20.44,36
11.72,36
7.54,36
32.16,36
28.67,36
6.95,36
8.85,36
25.9,36
5.83,36
25.71,36
8.87,36
23.11,36
30.95,36
27.42,36
31.29,36
7.68,36
10.47,36
9.57,36
9.9,36
30.47,35
28.96,35
24.72,35
25.32,35
32.67,35
29.13,35
7.77,35
20.61,35
6.01,35
8.4,35
8.79,35
28.97,35
7.55,35
27.2,35
28.22,35
26.32,35
29.57,35
23.88,35
25.22,35
26.04,34
22.13,34
5.73,34
6.9,34
27.13,34
8.58,34
21.85,34
29.65,34
23.55,34
27.72,34
27.36,34
25.42,34
2.68,34
26.06,33
25.78,33
20.88,33
30.15,33
8.39,33
25.39,33
6.26,33
5.72,33
6.14,33
23.86,33
5.79,33
26.98,33
7.51,33
24.49,33
23.48,33
25.45,33
25.83,33
25.48,33
26.9,33
23.37,33
5.22,33
10.58,33
27.22,32
7.41,32
28.08,32
29.44,32
11.4,32
21.12,32
31.21,32
7.65,32
6.55,32
26.05,32
7.76,32
21.51,32
8.95,32
6.46,31
31.92,31
7.58,31
27.74,31
27.06,31
28.48,31
5.24,31
28.4,31
6.0,31
3.99,31
23.7,31
26.42,31
8.17,31
31.72,31
5.63,31
24.2,31
8.14,31
4.93,31
24.05,31
29.97,31
5.36,31
25.21,31
8.96,31
7.08,31
6.82,31
7.95,30
7.37,30
7.79,30
6.91,30
33.47,30
6.17,30
26.62,30
5.27,30
20.91,30
27.64,30
27.82,30
22.88,30
30.03,30
24.42,30
17.77,30
25.69,30
28.36,30
7.97,30
5.48,30
26.26,30
29.79,29
4.85,29
28.83,29
22.89,29
7.43,29
6.3,29
11.8,29
30.02,29
9.56,29
26.51,29
32.27,29
8.69,29
5.89,29
28.55,29
9.13,29
8.7,29
29.62,29
23.92,29
19.88,29
27.71,29
5.51,29
32.94,29
31.37,28
6.79,28
7.11,28
26.41,28
7.99,28
6.71,28
19.34,28
23.67,28
27.73,28
28.37,28
28.72,28
5.85,28
23.32,28
24.29,28
2.45,28
26.63,28
26.58,28
4.87,28
29.46,28
28.11,28
6.25,28
23.9,28
30.44,28
17.96,28
6.42,28
7.48,28
27.4,28
5.18,28
6.18,27
22.78,27
33.31,27
6.74,27
29.21,27
8.02,27
26.03,27
27.34,27
30.7,27
6.63,27
24.39,27
24.91,27
8.15,27
27.45,27
26.07,27
24.46,27
5.37,27
7.92,27
7.24,27
25.3,27
25.81,27
26.91,27
31.0,27
6.1,27
8.33,27
23.41,27
32.36,27
34.98,27
7.26,27
30.72,26
7.05,26
29.19,26
7.42,26
30.56,26
7.83,26
28.71,26
27.09,26
5.28,26
26.7,26
33.74,26
7.4,26
6.78,26
25.41,26
7.52,26
5.8,26
23.44,26
6.76,26
8.01,26
8.67,26
6.38,26
25.38,26
29.24,26
27.62,25
4.92,25
5.66,25
31.43,25
27.98,25
27.26,25
23.85,25
30.12,25
32.14,25
4.73,25
25.73,25
8.82,25
8.74,25
21.63,25
5.95,25
31.96,25
20.27,25
6.92,24
30.92,24
6.08,24
21.83,24
6.66,24
28.39,24
29.27,24
26.73,24
5.87,24
28.45,24
28.38,24
7.82,24
30.21,24
29.54,24
30.16,24
26.14,24
28.47,24
25.94,24
29.58,24
3.13,24
27.15,24
27.63,24
24.58,24
32.32,24
31.6,24
28.03,24
30.42,24
24.4,24
29.69,24
32.85,24
28.53,24
6.06,24
24.75,23
27.29,23
28.66,23
26.34,23
7.15,23
26.71,23
26.02,23
27.0,23
25.33,23
5.42,23
5.09,23
30.75,23
5.21,23
32.42,23
34.47,23
31.8,23
26.84,23
6.93,23
7.6,23
30.94,23
25.17,23
29.15,23
9.14,23
27.95,23
23.89,23
17.18,23
25.92,23
3.55,23
6.24,22
31.76,22
30.66,22
28.2,22
6.32,22
23.59,22
29.33,22
7.44,22
4.4,22
25.34,22
27.55,22
26.57,22
23.71,22
9.34,22
27.77,22
25.93,22
6.44,22
28.73,22
27.97,22
9.87,22
-1.92,22
24.56,22
31.04,22
8.06,22
25.16,22
5.58,22
26.24,22
23.81,22
8.11,22
24.95,22
26.47,22
34.16,22
4.36,21
9.06,21
11.04,21
5.44,21
6.97,21
7.64,21
6.16,21
28.04,21
24.53,21
25.05,21
23.93,21
25.08,21
10.02,21
8.56,21
5.94,21
29.53,21
30.25,21
7.86,21
28.7,21
20.8,21
28.17,21
5.64,21
23.39,21
20.42,21
6.64,21
31.41,21
26.8,21
28.42,21
26.22,20
30.79,20
4.09,20
6.77,20
24.0,20
32.03,20
34.53,20
21.22,20
21.32,20
2.55,20
9.27,20
1.49,20
25.51,20
32.86,20
5.29,20
35.0,20
7.04,20
30.32,20
28.23,20
5.43,20
3.92,20
3.78,20
31.25,20
8.22,20
5.61,20
5.96,20
27.93,20
27.51,20
28.44,20
6.57,20
8.65,20
4.46,20
30.31,20
4.08,20
8.32,20
7.12,19
5.49,19
0.48,19
30.8,19
1.54,19
29.28,19
5.55,19
26.75,19
30.08,19
34.1,19
2.21,19
4.28,19
29.87,19
4.58,19
31.5,19
5.88,19
6.37,19
7.36,19
7.71,19
27.85,19
27.52,19
34.83,19
30.91,19
30.98,19
6.13,19
21.91,19
29.34,19
6.45,19
26.01,19
8.75,19
28.93,19
22.98,19
33.22,19
28.84,19
33.42,19
28.35,19
29.89,19
30.24,19
9.93,19
33.97,19
4.35,18
29.92,18
29.63,18
5.0,18
27.18,18
29.0,18
30.38,18
5.4,18
30.87,18
4.86,18
28.89,18
28.99,18
8.1,18
31.15,18
7.5,18
26.99,18
28.5,18
5.9,18
25.46,18
29.52,18
7.3,18
31.78,18
29.49,18
4.78,18
30.61,18
27.04,18
27.81,18
27.8,18
27.6,18
28.09,18
6.28,18
28.13,18
7.45,18
5.54,18
29.12,17
30.53,17
31.99,17
5.86,17
28.33,17
29.73,17
30.35,17
29.14,17
35.17,17
29.8,17
5.59,17
2.19,17
21.96,17
5.65,17
3.66,17
30.71,17
30.26,17
26.85,17
4.82,17
30.07,17
26.27,17
27.89,17
5.6,17
4.96,17
7.33,17
29.32,17
31.65,17
27.99,17
4.62,17
31.01,17
4.76,17
27.79,16
26.59,16
29.23,16
27.37,16
26.1,16
4.88,16
33.0,16
24.65,16
27.05,16
29.91,16
5.75,16
5.7,16
7.81,16
30.33,16
24.9,16
8.16,16
29.36,16
30.88,16
30.06,16
29.93,16
30.34,16
0.26,16
26.37,16
27.76,16
7.06,16
25.09,16
28.68,16
26.6,16
3.57,16
8.61,16
28.16,16
23.52,16
25.12,16
3.74,16
30.19,16
5.77,16
28.81,16
