8.061830742659739,579
7.279328063241115,506
10.16366959064328,684
11.262310810810767,740
9.78700000000005,800
8.458743902439005,820
10.743849693251477,652
14.074801901743252,631
12.320713342140008,757
12.017247474747474,792
11.470809178744004,828
9.64662908680941,887
9.034082901554383,965
10.609874608150465,638
9.219958158995807,478
9.319527272727278,550
10.13237837837842,740
10.103865248226967,846
10.52600663716814,904
9.79476595744681,940
9.645910364145685,714
10.458405627198115,853
8.175174909529579,829
7.3545579078455825,803
7.997579214195145,789
8.343853092783538,776
8.490691244239633,868
10.417132459970897,687
11.618154981549848,542
12.889417852522632,773
13.186867924528203,795
12.206653279785815,747
12.235087719298289,798
12.808238573021175,897
12.159015624999979,640
11.281593090211114,521
12.522950819672158,793
13.72559701492542,804
14.866381842456562,749
14.945700123915794,807
12.998729216151983,842
11.467540983606538,732
11.883253234750415,541
13.051409090909063,660
13.219473039215698,816
14.694933687002688,754
13.568812415654486,741
11.45795816733064,1004
10.694756097560953,656
10.404868913857703,534
12.464986338797793,732
12.480796568627392,816
9.93263835263829,777
7.824010840108406,738
8.271465416178172,853
8.55535657686212,631
8.592098976109211,586
9.196054254007434,811
9.513438735177862,759
11.003994708994693,756
12.715506883604483,799
13.427040000000012,875
11.949087136929444,723
8.555560606060615,660
8.959299123904863,799
11.708447121820637,747
14.285676037483238,747
16.157785630153054,849
16.04508813160996,851
15.852590673575191,772
15.848558421851271,659
17.73265624999996,768
18.18241916167664,835
16.961737967914356,748
15.4975637755102,784
16.32300921187323,977
15.302286115006998,713
14.806279069767434,559
13.587615384615425,780
14.094610318331439,911
12.450869074492058,886
11.894550195567156,767
12.523764581124006,943
12.726080536912725,745
12.833547826086948,575
12.787963737796353,717
14.041668726823318,809
15.532297297297262,814
13.723813459268024,847
12.727338709677378,868
14.590585424133826,837
14.914128440366925,654
12.980821382007816,767
14.209388888888936,720
16.51789272030655,783
14.759919632606252,871
13.393785425101187,988
11.579920739762288,757
11.534267631103065,553
13.991276005547912,721
14.305971428571398,700
14.298766467065839,835
12.50029147982068,892
12.196866585067328,817
13.6873251028807,729
14.231790591805789,659
14.437170035671809,841
14.46912101910835,785
14.650975935828841,748
15.139702176403278,873
16.833174791914466,841
17.039025367156245,749
14.925579598145283,647
14.123315363881353,742
14.70527220630372,698
15.857133917396729,799
15.863576642335774,822
15.68368250539957,926
16.403439490445933,785
17.197089783281687,646
18.11003726708067,805
18.97724557522117,904
19.836824480369547,866
18.25652392947093,794
15.145151175811879,893
12.432331460674185,712
12.32967821782174,808
15.00606622516557,755
15.7214503816794,786
15.095923076923105,780
15.154754098360614,793
14.05502750275031,909
13.801598513011129,807
13.378123980424107,613
12.911125827814578,755
13.089610215053815,744
13.86997395833337,768
15.768157575757582,825
18.632805755395673,973
20.291939799331008,897
20.243388804841068,661
19.336247030878894,842
19.381565836298996,843
16.538329238329236,814
14.757412060301549,796
15.12213318284426,886
15.979835164835096,728
17.08549520766773,626
16.758195876288635,582
15.776135802469044,810
16.206449086161815,766
17.30841645885298,802
18.21743047830937,899
18.36476623376628,770
18.02564028776976,695
17.430560398505737,803
17.20411366711776,739
16.552583668005397,747
16.14692307692305,897
16.907416481069042,898
15.536258790435973,711
14.453742690058464,684
15.437031700288168,694
17.341323155216266,786
19.053505402160813,833
20.02954643628509,926
21.630549792531045,964
22.20388149939536,827
23.768737588652527,705
23.22094972067042,895
22.70630641330159,842
22.523308550185785,807
21.62508578431368,816
20.858090154211173,843
21.356907894736885,760
22.36528550512437,683
22.09210191082804,785
20.682547288776856,793
19.082691326530522,784
18.560348692403544,803
18.963450854700802,936
18.800601503759395,798
19.19341614906827,644
20.60648093841651,682
21.459083044982673,578
21.669056831922724,827
23.00915189873415,790
24.989020737327156,868
25.023260869565195,736
23.007508417508358,594
22.69243964421858,787
22.162054958184065,837
21.48293544457976,821
21.5811985472154,826
21.73164324324348,925
23.22285714285708,770
23.88543026706229,674
22.54124060150373,798
21.14177944862152,798
21.344880503144665,795
20.930492554410034,873
21.000847983454022,967
22.104898734177294,790
22.610724233983237,718
20.878058510638215,752
21.120602094240898,764
21.591712418300624,765
22.58332563510392,866
21.496765027322354,915
21.100223880596975,804
22.237996845425815,634
22.610587412587456,715
24.313678887484162,791
24.699206145966624,781
24.02017261219795,869
23.83546415981197,851
22.490026281208955,761
21.984138461538524,650
21.590063694267467,785
21.877496617050006,739
21.538136246786635,778
21.957464285714213,840
21.95129937629922,962
21.24875881523275,709
20.68918181818181,660
19.128850574712658,783
18.708225388601097,772
19.623675538656556,789
20.983807285546366,851
21.219376344086058,930
20.621381011097426,811
20.4891680261011,613
20.68672279792745,772
21.277883211678898,822
20.440581113801322,826
20.357044632086776,829
20.82881675392669,955
23.708475935828904,748
25.357052297939706,631
25.71130384167633,859
25.043349282296745,836
24.525804455445492,808
26.4783867403315,905
28.444970119521937,1004
28.636854521625224,763
27.002288000000025,625
23.838225190839754,524
23.779885416666723,960
23.091634506242798,881
21.997543655413196,859
21.04742690058486,855
21.74431478968793,737
24.099123966942237,605
24.4604519774012,885
22.799765258215995,852
20.23886912325285,787
19.018598130841198,856
19.10007999999997,1000
19.3947027741083,757
19.473942598187367,662
19.210395209580827,835
18.597384987893523,826
18.558845700824502,849
16.908462389380492,904
16.491357285429192,1002
17.132744599745795,787
18.986940639269438,657
20.34017462165309,859
21.47334486735864,867
21.952819672131053,915
22.20364016736395,956
21.043783515392374,1007
19.33536107711137,817
18.199462686567113,670
17.475914096916117,908
16.618664302600436,846
17.639174406604784,969
19.06378260869566,920
21.02887608069159,1041
21.39077388149946,827
18.175617977528013,712
18.888375634517683,788
19.218006993006863,858
17.049455164585797,881
16.090590128755355,932
16.671766437683925,1019
18.78813477737672,831
20.974456824512487,718
21.967806236080087,898
21.914483541430226,881
19.48863301787596,951
17.044096385542165,913
15.692380522993687,1109
16.342574139976165,843
19.25918057663124,659
22.851555323590986,958
24.850239833159453,959
23.79216527196653,956
22.209427135678435,995
21.25774758983335,1141
19.81698884758365,807
17.142599704579002,677
15.32072234762973,886
15.339966405375153,893
15.56893567251469,855
15.089047619047616,882
15.012076395690412,1021
14.786143216080404,796
13.271186943620174,674
14.345278969957093,932
14.93594713656382,908
15.878077348066244,905
15.597005545286583,1082
15.115818584070816,904
14.752583025830276,813
14.60519672131145,610
15.555795328142242,899
15.89304123711329,970
16.553431269674682,953
15.789131578947337,1140
14.08888982338101,1189
14.187483870967663,775
14.429643962848276,646
16.10185761957726,899
18.56311806256312,991
20.347598086124368,1045
19.79344405594406,572
18.215664451827262,602
18.393010752688216,651
16.260516129032318,775
12.935612449799192,996
13.321426844014553,827
13.769602888086617,831
13.9222877358491,848
14.688588832487401,985
14.646253298153,758
12.297923664122113,655
11.456739130434762,920
